ZONE T="011 TC1 <greek>a<\greek> = 10<math>0<\math>"
 896000 22.924866   1.250666 0.152875 -0.115693 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 897000 22.950054   1.250684 0.153366 -0.116078 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 898000 22.975420   1.250712 0.152775 -0.115611 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 899000 23.001054   1.250503 0.152828 -0.115751 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 900000 23.026866   1.250382 0.152648 -0.116054 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 901000 23.051875   1.249643 0.152578 -0.115885 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 902000 23.077062   1.249494 0.152231 -0.115611 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 903000 23.102875   1.250037 0.152825 -0.115892 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 904000 23.128062   1.250354 0.152863 -0.115682 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 905000 23.153250   1.250284 0.153100 -0.115442 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 906000 23.178526   1.249704 0.153096 -0.115262 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 907000 23.204160   1.249112 0.152940 -0.115492 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 908000 23.229794   1.249350 0.152941 -0.115705 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 909000 23.256321   1.249747 0.153122 -0.115826 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 910000 23.281419   1.250126 0.153236 -0.115969 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 911000 23.306249   1.249704 0.153038 -0.115864 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 912000 23.331079   1.249935 0.153352 -0.116059 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 913000 23.357874   1.250227 0.153313 -0.115813 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
